employee_id,age,gender,marital_status,department,job_role,job_level,monthly_income,hourly_rate,years_at_company,years_in_current_role,years_since_last_promotion,work_life_balance,job_satisfaction,performance_rating,training_hours_last_year,overtime,project_count,average_hours_worked_per_week,absenteeism,work_environment_satisfaction,relationship_with_manager,job_involvement,distance_from_home,number_of_companies_worked,attrition
8293,57,1,1,0,0,4,6339,56,1,3,5,1,4,1,80,1,9,34,7,3,1,1,1,3,0
8294,26,0,0,1,0,2,17233,29,16,12,6,3,5,1,6,0,7,57,8,2,4,3,37,2,0
8295,34,0,1,4,3,5,12572,37,12,1,5,4,3,2,31,1,1,57,7,4,3,4,2,3,1
8296,37,1,1,0,3,4,7942,42,14,12,1,1,3,1,38,1,2,46,19,1,4,2,22,1,0
8297,37,0,1,4,0,4,5355,27,17,14,2,2,5,2,88,1,6,55,11,1,3,1,37,4,0
8298,43,1,0,2,3,5,15130,89,1,7,4,1,5,4,24,1,3,47,4,1,2,1,33,3,1
8299,21,1,2,2,0,3,12863,58,14,3,1,3,4,3,80,0,9,52,17,2,2,3,29,4,0
8300,59,0,2,1,3,2,14957,92,15,3,2,1,3,4,10,1,8,39,18,2,3,3,19,2,0
8301,39,0,0,0,1,1,11830,66,23,13,6,3,5,1,19,1,5,47,1,1,1,1,1,2,0
8302,53,1,1,0,3,4,7075,49,12,13,1,1,1,4,35,1,6,57,11,4,4,4,43,3,1
8303,45,0,1,2,0,3,17533,61,17,3,5,3,5,2,60,1,7,40,8,3,3,1,18,3,0
8304,26,1,2,1,2,1,8350,49,9,4,9,1,3,3,37,1,9,37,18,3,1,3,16,4,1
8305,57,1,0,2,3,5,18452,64,3,5,4,1,1,4,5,0,5,51,11,1,4,2,46,1,0
8306,49,1,0,0,1,1,11848,54,12,14,2,1,1,3,66,0,7,48,1,4,4,3,40,3,0
8307,24,1,2,4,1,5,17351,91,26,1,7,3,1,2,44,1,2,57,18,3,3,3,12,2,0
8308,30,1,0,0,1,3,10980,84,13,3,5,4,4,3,26,0,5,49,2,1,1,2,39,2,0
8309,20,0,0,1,1,1,8315,56,2,12,8,1,5,3,66,1,6,53,7,1,2,4,14,1,0
8310,53,1,2,0,0,2,10049,29,22,14,0,1,1,2,9,1,4,51,5,1,1,2,9,3,0
8311,20,0,2,3,1,3,9607,74,15,1,2,2,4,1,9,0,5,47,15,1,4,3,24,3,1
8312,38,1,0,0,2,1,7913,72,2,3,9,1,3,4,54,0,2,49,19,4,2,1,22,3,0
8313,21,0,0,3,3,4,19963,83,5,3,7,1,1,1,30,1,6,34,18,1,1,1,45,1,1
8314,40,1,2,2,1,1,18486,47,21,4,0,4,5,4,5,1,7,46,0,2,3,2,49,2,1
8315,39,0,2,3,3,1,11351,54,9,12,7,3,1,3,23,1,2,54,13,2,3,3,35,2,0
8316,42,1,1,0,0,2,6572,16,28,10,9,2,3,2,78,1,3,59,0,4,3,3,18,4,0
8317,40,1,0,0,3,3,13737,47,14,12,4,2,3,1,78,0,9,45,10,3,2,3,25,2,0
8318,43,0,0,0,0,4,3463,39,13,1,7,2,1,4,2,0,5,50,4,1,3,2,17,2,0
8319,23,0,2,1,0,3,9294,73,4,5,9,4,5,4,33,1,8,44,13,1,3,2,23,1,1
8320,31,0,2,2,3,3,13814,41,8,12,6,2,4,1,46,0,5,54,5,3,3,4,34,2,0
8321,41,0,1,3,1,4,5933,70,23,4,8,3,1,3,18,0,9,36,8,3,4,3,32,4,0
8322,39,0,1,4,2,4,5942,39,7,13,6,1,3,3,29,1,4,52,18,3,2,2,38,3,0
8323,37,0,2,3,3,2,15983,19,17,5,3,1,4,1,33,1,4,48,13,2,1,3,2,3,0
8324,20,1,0,0,2,5,9356,76,22,6,0,3,5,2,51,1,5,44,16,3,3,2,6,4,0
8325,49,1,1,4,3,2,19377,57,6,3,1,3,1,2,61,0,7,39,6,2,2,1,44,1,0
8326,52,1,2,4,2,4,17245,82,26,3,1,3,3,4,84,1,2,40,17,2,2,1,28,1,1
8327,43,0,2,3,3,1,9331,92,8,13,0,4,4,3,66,0,1,56,13,2,4,4,8,2,1
8328,33,0,2,3,2,1,6643,95,22,5,9,1,2,4,96,1,2,34,1,2,3,4,4,4,0
8329,55,0,0,3,2,3,3767,50,8,5,6,4,4,1,80,0,3,50,5,2,3,1,29,3,0
8330,24,1,2,3,3,3,16274,24,13,9,3,1,3,4,33,1,5,52,19,2,3,4,38,2,0
8331,30,0,2,2,3,5,11575,36,22,7,9,3,3,1,54,1,3,47,1,1,4,4,2,1,0
8332,43,1,0,1,0,5,15312,42,8,6,6,2,2,3,97,1,7,35,17,4,4,2,19,1,1
8333,50,0,2,1,2,5,18896,62,5,2,7,3,2,3,82,1,8,50,2,2,2,4,48,4,0
8334,32,0,2,3,3,5,4337,74,9,9,5,3,2,1,0,0,1,30,6,4,1,4,37,2,0
8335,35,0,1,1,1,1,7059,98,28,10,7,4,5,2,70,0,6,38,17,3,2,4,3,2,0
8336,43,1,2,3,1,4,12584,77,20,3,1,2,3,3,58,0,1,54,8,2,2,1,32,2,0
8337,32,0,0,3,0,5,5147,16,22,7,0,4,1,4,85,0,3,35,2,3,4,1,27,2,0
8338,43,1,1,3,1,2,4411,37,27,8,8,2,5,2,32,1,3,54,19,1,3,1,44,1,0
8339,45,0,2,2,3,5,13898,65,2,13,8,2,3,4,36,1,3,42,11,4,2,3,41,4,0
8340,21,0,0,0,2,1,13007,94,3,9,8,2,4,2,49,0,7,43,17,3,1,2,43,4,1
8341,35,0,2,1,3,3,7150,42,4,14,3,3,2,1,69,0,2,48,16,1,2,1,26,2,0
8342,57,0,1,1,1,2,10663,92,19,5,8,4,4,2,2,1,4,35,0,2,2,4,43,2,0
8343,20,1,0,2,1,5,13823,15,28,6,8,3,1,4,34,1,6,30,4,2,3,3,2,2,0
8344,30,0,1,2,3,1,9898,29,29,6,4,1,5,4,15,1,7,45,5,1,1,3,35,2,0
8345,54,1,0,3,0,3,7051,29,7,5,0,4,4,2,46,1,5,31,4,4,2,4,43,2,0
8346,48,0,0,3,3,5,6392,57,9,13,7,1,1,1,89,1,2,33,4,3,4,1,2,2,0
8347,56,0,2,0,0,1,19125,19,6,7,0,3,4,3,33,1,1,48,13,3,3,4,41,1,0
8348,36,0,0,1,1,1,6467,86,3,1,2,1,3,4,34,0,8,46,17,4,4,3,26,4,0
8349,58,1,0,2,2,4,12364,52,14,5,2,1,4,2,63,1,4,45,5,1,4,1,2,2,0
8350,47,0,2,0,2,1,10570,77,13,11,4,1,2,4,40,1,5,42,6,4,1,2,33,4,0
8351,48,1,0,1,3,5,11417,57,13,10,4,4,2,4,45,0,4,44,15,4,3,1,15,3,0
8352,22,1,0,0,0,1,16125,65,25,6,4,2,3,4,4,1,6,32,13,4,2,3,1,2,0
8353,29,0,0,0,1,2,13931,92,1,12,3,2,5,3,59,0,4,54,11,1,2,1,32,1,1
8354,33,1,0,3,2,1,4333,97,15,3,0,4,2,1,53,1,3,34,16,2,2,2,19,3,0
8355,31,0,2,0,3,1,19802,40,5,2,3,2,4,4,49,1,4,39,12,4,2,3,14,4,1
8356,49,1,2,3,3,2,15802,60,29,4,9,3,2,1,17,0,7,47,15,1,2,3,41,4,0
8357,51,1,1,1,1,5,7968,26,27,13,7,4,3,1,48,0,1,57,4,2,3,1,48,3,0
8358,51,1,0,1,1,3,13906,26,27,3,4,4,5,4,40,1,3,37,17,4,4,4,8,4,0
8359,51,1,2,3,3,4,19551,43,26,6,6,2,3,1,23,1,3,45,8,3,1,1,12,4,0
8360,45,0,0,4,3,3,18696,75,26,6,0,4,4,4,29,0,9,37,16,4,4,3,15,4,0
8361,20,1,2,0,3,5,12510,55,21,4,4,1,2,4,14,0,6,36,10,3,4,3,44,2,1
8362,21,0,1,1,0,5,6082,34,2,12,9,4,4,4,81,1,1,33,11,2,4,4,34,2,0
8363,36,1,0,0,1,2,5404,60,5,4,7,4,2,4,15,0,2,53,3,3,3,2,6,3,0
8364,49,0,1,4,3,3,18148,44,17,13,4,4,2,1,17,1,7,49,18,4,2,1,27,3,0
8365,58,0,1,0,1,1,17540,53,1,10,0,3,1,3,90,0,2,59,4,2,4,2,27,1,0
8366,26,1,1,4,3,2,7699,54,27,10,1,3,3,3,0,0,9,54,6,4,4,3,27,2,0
8367,46,1,2,2,3,2,6385,65,4,11,5,1,1,1,10,1,2,47,10,2,4,1,38,1,0
8368,28,0,0,4,3,4,9629,16,15,13,1,1,4,2,38,0,4,46,17,1,1,3,10,3,0
8369,41,1,2,1,1,2,19494,79,15,10,8,2,4,1,73,0,2,45,11,4,2,4,48,1,0
8370,53,1,2,3,3,3,8409,42,22,11,8,1,5,1,8,1,8,54,5,1,2,3,43,3,0
8371,20,1,0,3,3,5,15699,65,16,2,1,4,2,2,38,0,1,31,0,1,4,3,37,2,0
8372,28,1,0,0,1,4,13812,22,13,7,0,2,1,4,16,0,4,31,7,2,4,2,27,1,0
8373,39,1,0,2,3,1,15737,45,14,9,6,3,5,2,98,1,8,57,16,4,2,4,45,1,0
8374,38,1,0,0,2,3,18224,53,27,13,6,2,1,1,34,1,2,44,19,4,3,4,28,3,0
8375,55,1,2,4,2,1,8741,74,2,9,2,3,4,4,73,1,4,59,3,2,1,2,9,3,1
8376,59,1,0,3,3,2,13177,97,21,10,1,4,5,1,32,0,1,32,16,1,1,3,28,4,0
8377,23,1,0,4,0,3,12671,91,27,2,8,4,3,2,78,0,3,50,4,1,3,4,31,4,0
8378,28,0,0,3,1,4,13983,30,10,9,8,3,5,2,52,0,9,49,8,2,2,1,41,2,0
8379,41,1,1,3,3,4,7220,37,5,5,5,2,2,1,63,1,5,45,15,1,1,4,49,4,0
8380,37,1,0,3,1,1,19918,25,3,11,6,3,4,4,72,0,6,31,12,2,4,2,4,2,0
8381,31,1,0,1,0,5,17023,68,20,12,1,1,3,1,72,0,5,57,0,4,4,3,48,1,0
8382,58,1,2,4,0,4,11271,88,11,6,5,4,4,2,26,0,1,45,3,3,2,3,22,2,0
8383,28,1,1,0,1,1,6636,83,13,1,5,3,2,4,21,0,4,59,4,2,4,3,33,2,0
8384,25,0,2,2,0,5,16729,26,2,14,7,2,4,1,41,1,4,37,19,3,4,4,25,1,0
8385,38,0,1,0,0,3,15559,50,29,13,8,3,3,3,52,0,5,45,3,3,2,3,20,4,0
8386,26,1,2,4,1,4,3895,71,7,7,1,2,5,1,95,0,3,42,8,2,4,2,1,3,0
8387,35,0,2,2,0,4,9371,40,29,8,6,4,5,4,80,0,4,35,14,3,1,2,16,4,0
8388,24,1,0,0,2,1,9077,94,3,5,8,2,5,2,64,0,4,57,0,1,2,3,2,4,1
8389,35,1,0,2,3,4,6763,80,13,6,5,4,3,3,45,0,3,46,4,1,1,2,9,2,0
8390,20,0,1,4,2,1,12767,18,6,4,6,4,5,4,13,1,8,36,2,1,4,4,13,1,0
8391,56,0,1,3,2,4,18589,30,9,3,8,2,1,1,30,1,7,48,9,3,4,2,6,1,0
8392,58,0,1,4,3,1,4553,36,23,3,9,3,1,4,71,0,6,36,15,2,1,1,49,4,1
8393,38,0,0,1,2,4,18069,78,20,2,3,1,5,2,12,1,6,47,0,2,3,3,12,1,0
8394,56,0,2,2,3,3,16734,84,2,10,1,3,2,3,4,0,7,43,3,2,3,1,41,1,0
8395,36,1,1,4,3,3,14432,25,12,6,1,2,3,2,27,1,2,35,14,1,3,4,13,4,0
8396,45,1,0,3,1,1,10680,56,15,9,0,4,2,1,3,0,3,55,0,2,2,2,8,1,0
8397,41,1,0,3,3,3,18184,99,23,14,8,2,4,3,28,0,8,57,11,1,1,2,41,1,0
8398,27,0,2,4,3,1,5395,53,24,3,9,3,2,1,74,1,3,37,15,1,3,4,1,1,0
8399,52,1,2,0,0,1,16510,61,16,1,3,2,2,3,31,1,3,53,4,4,1,4,10,4,0
8400,21,0,0,4,0,2,6283,36,3,10,4,4,2,1,42,1,5,57,8,4,1,3,1,3,0
8401,49,1,2,3,2,3,16463,44,27,1,3,2,5,3,13,0,8,44,19,1,1,2,17,1,1
8402,39,0,2,4,3,2,13769,44,14,4,3,4,4,2,62,1,9,36,7,1,4,2,21,3,1
8403,37,0,0,1,3,2,6161,47,23,14,5,4,4,1,2,1,5,47,13,2,3,2,43,2,0
8404,29,1,1,0,1,4,19402,44,1,1,5,2,5,1,70,1,6,36,14,1,3,3,12,3,1
8405,43,1,1,4,3,1,10686,51,16,10,0,3,1,2,91,0,3,55,5,1,4,3,6,2,0
8406,23,1,0,3,1,5,8951,67,27,2,0,3,1,1,45,0,3,39,8,3,4,2,2,1,0
8407,56,1,1,4,3,2,8382,44,24,4,6,1,4,3,96,0,2,40,9,4,4,2,36,4,0
8408,23,0,0,4,0,4,15123,40,23,4,0,1,3,2,81,1,2,32,6,2,4,2,3,4,1
8409,32,1,0,2,0,3,5333,20,6,11,0,3,5,3,92,0,6,37,8,2,1,4,44,1,0
8410,44,0,2,4,0,5,7349,68,27,12,5,4,2,2,84,0,1,42,16,4,1,1,18,1,1
8411,32,1,1,1,2,1,10368,70,15,8,7,2,3,3,33,1,8,50,9,1,3,2,30,2,1
8412,37,1,0,3,3,4,19243,18,15,4,6,2,1,4,94,1,9,52,4,1,1,3,20,3,0
8413,43,1,1,2,0,5,18949,93,3,3,5,2,4,1,43,1,2,33,18,3,1,2,32,4,1
8414,21,1,1,4,1,1,14473,50,4,4,6,4,1,3,13,0,6,46,11,4,4,2,21,3,1
8415,52,1,1,0,0,1,4263,77,24,5,1,3,4,1,17,0,6,50,7,4,3,3,24,1,0
8416,38,0,0,1,3,5,3918,17,17,5,5,3,5,2,44,0,7,56,13,1,3,1,20,2,1
8417,28,1,2,1,0,4,7915,71,13,13,8,4,4,4,44,1,7,36,3,1,3,2,38,2,0
8418,47,0,1,1,3,5,16124,94,2,4,3,4,3,3,89,1,3,51,8,3,4,4,10,1,0
8419,54,1,0,2,3,2,19381,30,1,10,1,3,3,3,24,1,1,52,17,2,4,3,46,3,0
8420,58,0,1,4,0,1,16234,54,20,2,8,2,3,1,53,0,8,43,17,2,4,2,6,3,0
8421,29,1,2,1,1,3,3472,67,6,3,7,2,3,4,1,1,7,32,9,1,2,2,17,1,0
8422,20,1,1,4,2,5,11032,20,5,10,7,2,2,2,32,0,3,41,6,4,1,2,37,1,0
8423,40,1,0,0,3,5,13935,35,29,10,6,3,1,1,43,0,7,37,5,3,2,4,2,4,0
8424,28,0,1,4,2,1,7324,91,6,3,7,2,5,2,85,0,7,43,14,1,1,3,20,1,0
8425,34,0,1,4,0,1,8958,23,18,5,2,4,5,1,42,1,5,56,9,2,2,2,15,4,0
8426,54,1,1,4,3,5,14671,77,21,11,5,3,5,4,58,1,9,55,12,2,4,3,29,1,0
8427,24,1,2,3,3,3,7822,57,1,2,6,3,1,1,39,1,1,46,15,3,1,4,7,4,1
8428,41,1,1,2,0,1,8808,86,13,2,4,2,4,1,84,0,2,54,8,3,1,4,36,1,0
8429,42,0,0,4,2,1,13357,42,6,11,1,1,5,3,55,1,9,30,5,1,2,2,47,4,0
8430,26,1,1,1,1,2,15324,59,20,12,9,3,5,3,1,0,2,33,13,3,2,3,48,3,1
8431,42,0,1,3,0,4,14593,72,29,10,6,4,2,1,94,1,9,53,16,2,4,1,28,1,0
8432,44,1,1,4,0,2,15474,97,12,2,1,3,5,2,5,1,8,57,10,4,2,2,25,2,0
8433,46,0,2,3,1,3,10551,43,29,11,8,2,5,4,53,1,2,53,6,4,1,4,45,1,0
8434,25,0,0,2,1,4,14230,68,10,6,8,4,4,3,69,1,2,39,0,2,4,3,5,3,0
8435,53,0,1,3,1,5,19106,71,25,8,9,1,5,1,92,0,5,55,1,2,4,4,46,2,0
8436,28,1,0,1,1,3,18205,47,28,10,5,1,5,2,22,0,1,40,19,2,1,4,30,2,0
8437,52,0,0,4,0,3,4449,84,29,6,3,2,1,2,57,0,4,56,18,3,1,2,30,2,0
8438,25,1,2,1,1,2,14655,78,19,4,9,4,2,2,97,0,8,51,11,3,3,3,34,4,0
8439,56,0,0,0,2,4,7503,18,3,8,3,4,1,1,6,0,3,40,11,2,3,4,7,2,0
8440,50,1,1,3,1,3,16306,30,15,4,4,1,5,4,4,0,1,57,16,1,1,3,49,2,0
8441,53,0,2,3,3,4,13388,17,25,11,6,2,2,3,46,0,5,40,9,2,2,3,17,4,0
8442,48,0,2,3,3,5,8381,77,14,9,7,2,4,2,47,0,3,59,0,4,1,1,5,1,1
8443,33,1,0,2,1,4,12572,95,4,8,9,1,1,1,93,0,8,52,17,1,3,1,39,4,0
8444,55,1,2,1,0,2,14148,36,7,13,7,3,4,1,2,1,3,42,2,2,1,2,14,4,0
8445,55,0,0,0,0,2,10710,96,10,12,6,1,5,1,78,1,1,41,16,1,3,3,9,4,0
8446,34,0,0,2,2,3,12331,32,14,4,5,4,5,4,71,1,7,59,1,2,2,2,1,2,0
8447,27,1,2,2,0,4,10092,71,2,7,1,3,2,4,30,0,4,38,1,3,1,1,19,3,0
8448,45,0,1,4,2,2,16008,39,1,13,7,3,4,1,22,0,1,40,4,3,4,2,33,3,0
8449,55,0,0,0,2,1,18986,42,26,11,3,3,5,1,79,1,6,45,17,4,3,1,49,2,1
8450,40,1,2,3,2,2,4095,54,16,10,7,4,4,4,78,0,5,46,15,2,2,1,18,1,0
8451,47,1,2,3,1,5,12855,37,16,11,4,1,4,4,89,0,3,36,4,2,2,4,8,2,0
8452,23,1,0,4,0,1,14065,22,13,9,2,3,2,3,48,1,8,33,12,2,1,4,2,4,0
8453,35,0,0,3,3,4,15430,27,1,6,5,2,2,3,36,1,4,42,0,4,2,2,6,1,0
8454,41,0,0,1,2,3,8087,58,6,1,1,2,5,1,92,0,7,46,15,2,3,4,38,2,0
8455,31,0,0,3,3,1,8117,61,4,13,5,3,5,4,18,0,6,41,7,2,1,3,29,1,0
8456,35,1,1,1,2,2,14783,24,2,6,5,1,4,3,72,0,9,30,5,4,1,4,4,3,0
8457,59,0,1,4,0,3,12790,55,29,8,0,4,1,1,31,1,7,41,10,1,4,4,46,2,0
8458,57,1,1,4,1,3,19089,81,7,9,9,3,5,4,61,1,9,50,11,3,2,3,7,3,0
8459,56,1,1,1,2,3,9057,88,24,1,4,4,4,2,19,0,7,45,12,2,1,4,22,1,0
8460,48,0,2,3,2,3,19242,63,14,13,4,2,4,4,59,1,2,39,8,3,3,3,44,4,0
8461,37,1,0,4,3,4,11897,78,23,5,7,2,3,3,10,0,3,31,6,2,3,1,1,3,0
8462,29,0,2,4,1,4,12721,29,26,5,6,3,3,4,33,0,8,40,17,4,1,2,17,4,1
8463,58,1,2,1,0,4,10638,75,25,8,8,4,1,3,95,1,8,32,1,3,1,3,42,1,1
8464,37,1,1,4,2,2,10456,88,1,7,9,1,2,1,52,0,2,37,19,3,2,1,40,3,0
8465,20,1,2,3,0,4,15907,66,10,5,2,2,1,4,48,1,9,45,8,2,4,4,40,1,0
8466,58,0,1,4,1,3,17884,99,6,13,0,4,1,1,64,0,7,44,1,4,3,3,24,2,0
8467,40,1,0,1,3,1,4848,60,8,12,6,1,5,3,38,0,3,38,11,3,2,1,44,1,0
8468,20,0,1,3,1,1,6576,73,9,6,8,4,4,2,95,1,6,43,13,4,4,2,29,1,1
8469,34,1,0,0,1,1,12738,62,11,8,9,2,1,4,67,0,7,43,4,1,3,1,8,2,0
8470,23,1,1,1,1,1,8869,53,24,6,9,2,2,3,53,1,4,56,7,2,3,1,17,2,0
8471,39,1,2,0,1,1,13798,56,6,10,6,3,4,3,67,0,4,57,11,4,4,2,17,3,0
8472,29,0,2,4,0,5,15225,65,8,5,9,4,5,3,22,1,1,48,2,2,1,4,38,1,0
8473,42,0,1,3,0,1,3344,64,24,10,6,2,3,2,62,0,8,51,17,4,1,2,43,4,0
8474,53,0,0,4,3,1,7227,80,16,1,9,4,1,2,56,0,4,56,19,4,1,2,20,3,0
8475,52,0,0,3,2,1,4234,55,17,12,5,3,4,4,88,1,7,56,6,4,4,1,32,3,0
8476,53,0,1,2,2,2,7812,72,24,8,4,2,3,1,35,0,7,35,14,2,1,2,17,1,0
8477,58,1,2,4,1,5,12810,18,7,8,4,2,5,3,51,0,1,47,16,3,1,1,26,2,0
8478,29,1,0,4,1,1,7172,63,8,13,7,1,2,1,98,1,5,57,6,2,1,3,30,3,0
8479,39,0,1,4,0,4,17262,17,8,6,8,3,5,4,18,1,2,35,1,2,2,3,44,3,0
8480,20,0,0,1,2,2,12355,46,28,7,3,4,2,4,20,0,7,41,13,4,1,2,48,1,0
8481,32,0,2,3,3,5,14391,61,26,7,9,4,2,2,83,0,3,50,3,4,4,1,21,3,0
8482,20,0,0,3,1,4,18425,76,27,12,0,1,2,3,78,1,1,31,10,1,3,4,48,2,0
8483,24,1,1,3,0,4,11945,30,10,11,4,3,5,3,43,1,2,36,5,2,1,2,23,1,0
8484,35,0,0,1,1,2,4590,82,22,2,3,4,1,3,31,0,4,49,12,1,1,4,26,2,0
8485,34,0,0,3,1,4,15354,32,9,14,3,4,3,4,32,0,1,39,10,4,1,1,13,4,0
8486,47,0,2,4,0,3,15438,20,19,14,0,1,4,3,59,1,7,44,11,4,1,3,3,3,0
8487,50,0,2,0,2,2,15291,79,10,6,2,2,1,1,68,1,7,57,0,4,4,3,1,3,0
8488,42,1,2,2,2,2,6089,94,17,7,2,4,1,3,5,1,8,45,0,4,4,2,22,1,0
8489,36,1,2,3,1,3,13763,51,9,8,7,3,4,2,97,0,2,31,8,4,3,3,45,4,1
8490,53,0,1,1,2,2,18868,87,14,13,5,4,4,4,0,0,9,57,8,1,3,3,21,3,0
8491,32,1,0,1,0,4,14298,77,26,2,5,4,3,1,14,0,8,31,9,2,1,4,43,2,0
8492,33,1,0,3,2,4,15877,95,26,10,5,3,1,3,56,1,2,36,4,1,3,2,38,2,0
8493,30,0,0,0,1,4,14100,73,2,8,7,3,3,1,0,0,4,38,3,4,2,2,20,1,0
8494,47,0,0,3,1,3,17864,48,3,11,4,2,1,1,18,0,5,50,12,1,3,3,25,2,0
8495,51,1,1,1,0,4,9866,51,27,2,2,4,4,3,21,0,3,54,17,1,2,3,18,2,0
8496,54,1,2,2,1,3,8858,48,20,9,0,2,2,4,25,0,4,54,15,3,4,2,45,2,0
8497,50,1,0,0,2,3,7128,59,24,2,7,3,3,2,5,1,6,55,14,2,3,1,13,4,0
8498,36,1,0,3,0,3,19819,15,27,3,9,1,3,3,59,1,7,47,13,1,3,4,19,4,0
8499,28,1,2,2,1,2,9723,67,9,8,3,1,2,3,54,0,4,39,17,2,1,2,1,1,0
8500,29,0,2,3,0,5,4073,76,19,11,2,2,1,2,65,1,9,47,4,4,1,2,39,4,0
8501,27,1,0,0,0,3,11861,29,18,6,7,4,2,3,46,1,8,37,7,1,1,4,18,3,1
8502,40,1,2,1,2,4,11654,65,18,13,9,2,2,2,45,1,7,58,5,3,4,2,23,4,0
8503,32,1,0,0,2,3,3376,28,11,9,6,4,5,1,98,0,3,43,10,3,3,2,25,4,0
8504,24,1,0,4,3,1,5593,73,9,8,7,1,1,2,49,1,1,43,17,2,3,1,45,4,1
8505,25,1,0,3,0,2,19819,66,12,10,1,1,2,1,76,0,9,58,10,3,3,3,40,3,0
8506,49,1,0,2,2,4,5939,15,8,6,7,2,2,2,20,0,7,35,16,3,1,4,43,1,0
8507,50,1,0,2,1,2,10743,89,18,3,3,4,5,1,25,0,9,37,18,2,2,1,17,4,0
8508,36,1,0,0,3,2,13394,31,29,3,1,4,5,2,3,1,6,39,8,2,1,2,42,3,0
8509,30,0,2,0,3,1,11182,70,8,2,3,4,5,1,98,1,9,58,8,1,3,2,22,1,1
8510,39,0,1,0,1,3,16632,19,4,8,7,4,4,3,67,0,2,48,0,2,4,1,36,2,0
8511,28,1,1,2,2,4,5207,31,6,10,5,1,3,2,52,0,4,36,14,4,3,1,37,4,0
8512,21,0,0,1,0,5,17658,32,21,13,2,1,5,2,28,1,8,59,0,1,2,3,16,2,0
8513,56,0,2,2,3,2,8495,69,16,5,6,1,1,1,23,0,7,33,9,2,1,1,26,2,0
8514,20,0,0,1,1,5,18705,61,21,9,5,2,4,2,60,0,1,49,4,1,3,1,32,2,0
8515,23,0,2,0,1,5,5516,94,13,5,4,1,3,2,86,0,4,51,15,3,4,1,18,1,1
8516,55,0,0,4,1,3,14645,63,26,5,5,3,4,2,65,1,6,46,8,3,3,2,37,2,0
8517,44,0,0,2,1,5,5669,37,16,8,2,2,5,2,55,1,4,57,16,1,4,2,30,3,0
8518,22,1,1,0,3,4,16770,35,26,8,4,3,2,4,9,0,6,47,8,1,3,4,21,1,0
8519,28,1,2,2,0,3,8099,43,23,12,2,4,2,2,68,1,1,41,14,2,4,2,25,1,0
8520,41,0,2,0,2,5,4144,74,24,2,1,3,4,1,53,0,9,57,5,3,3,4,16,3,0
8521,42,1,1,2,1,3,6008,60,21,8,1,4,3,2,19,0,3,43,2,4,1,3,9,2,0
8522,31,0,1,3,1,4,13751,24,29,13,1,1,3,4,66,0,5,42,17,4,3,3,35,4,0
8523,29,1,1,2,0,2,6629,98,20,7,9,3,1,3,37,0,3,37,14,4,2,3,32,2,0
8524,53,1,1,3,0,1,16817,67,18,12,3,2,5,3,99,0,8,56,3,2,2,2,38,1,1
8525,29,1,2,1,2,3,19193,21,21,12,1,4,2,3,99,0,5,53,4,1,4,1,10,2,0
8526,49,0,2,2,3,1,17901,44,8,6,3,2,3,4,15,0,7,44,15,1,2,3,2,1,0
8527,41,1,1,1,0,2,11049,69,1,13,8,2,1,1,53,0,3,59,0,1,2,3,24,4,0
8528,25,1,0,4,3,4,12219,79,6,3,2,2,4,2,2,1,3,58,15,4,1,1,34,2,1
8529,21,0,0,3,3,2,15278,35,18,5,4,1,1,2,63,0,2,31,5,3,1,1,29,3,0
8530,49,0,0,2,1,1,4936,21,2,13,1,2,2,2,92,1,5,34,14,2,1,2,39,3,0
8531,21,1,0,1,3,4,7847,58,8,2,6,3,5,4,27,1,6,36,0,3,1,1,30,2,0
8532,51,0,2,0,1,5,4615,82,6,11,9,1,1,2,57,1,2,47,14,2,3,3,41,2,0
8533,35,1,2,1,1,5,7296,29,6,14,4,4,4,1,29,0,2,48,16,1,1,3,31,1,1
8534,31,1,2,2,2,3,19790,16,22,9,6,4,1,3,41,0,6,44,8,4,1,2,46,4,0
8535,20,0,0,4,3,5,11986,17,25,5,2,2,4,1,64,1,4,51,13,1,4,2,40,1,0
8536,27,0,1,3,0,1,4116,62,14,8,5,4,1,2,74,0,4,46,15,2,1,1,48,1,0
8537,32,1,0,0,0,5,8783,82,29,5,2,4,2,2,71,0,5,30,12,3,3,2,16,2,1
8538,34,0,2,1,0,3,7187,61,3,10,0,3,3,2,25,1,8,32,16,1,3,3,30,2,0
8539,27,1,0,2,2,4,16364,57,18,9,7,3,5,3,54,1,4,57,19,4,2,4,35,1,0
8540,29,0,1,2,1,5,18433,41,5,12,8,2,4,2,56,1,6,40,5,3,4,2,38,2,1
8541,24,0,1,3,1,3,13683,18,22,11,4,2,2,2,79,1,9,52,4,4,4,2,11,2,0
8542,38,0,0,0,0,5,17913,50,25,1,0,3,4,1,90,1,1,39,9,4,2,2,43,4,0
8543,57,0,2,1,1,5,5712,97,16,6,1,3,3,4,91,0,6,44,6,3,1,2,6,3,0
8544,30,0,2,1,1,1,19748,94,25,13,7,2,4,2,12,1,3,58,3,2,1,1,18,1,0
8545,39,1,2,1,2,3,11387,66,18,8,6,3,3,3,40,1,6,53,2,4,4,4,45,2,0
8546,39,1,0,3,3,3,18374,59,9,12,3,2,3,1,96,1,6,36,1,4,3,1,7,3,1
8547,40,1,2,3,3,2,15497,65,25,7,2,1,4,4,80,1,3,37,4,4,2,1,15,3,0
8548,37,0,0,0,2,2,15422,46,29,2,3,1,2,4,96,0,4,51,7,2,3,3,43,1,0
